trace_key,source,exit_status,first_stuck_step,total_turns,stuck_progress,continued_turns
swe-agent:002590:adamchainz__ec2-metadata-350,swe-agent,submitted,26,37,0.7027027027027027,11
swe-agent:002612:adbar__simplemma-114,swe-agent,submitted,20,27,0.7407407407407407,7
swe-agent:002613:adbar__simplemma-114,swe-agent,submitted (exit_context),46,69,0.6666666666666666,23
swe-agent:002621:adbar__simplemma-114,swe-agent,submitted,20,39,0.5128205128205128,19
swe-agent:002670:alexander-akhmetov__python-telegram-168,swe-agent,submitted (exit_context),32,77,0.4155844155844156,45
swe-agent:002676:alexander-akhmetov__python-telegram-168,swe-agent,submitted (exit_context),70,95,0.7368421052631579,25
swe-agent:002679:amplify-education__python-hcl2-73,swe-agent,exit_context,34,57,0.5964912280701754,23
swe-agent:002722:canonical__operator-823,swe-agent,submitted,18,25,0.72,7
swe-agent:002723:canonical__operator-823,swe-agent,submitted,10,23,0.43478260869565216,13
swe-agent:002727:canonical__operator-823,swe-agent,submitted,24,43,0.5581395348837209,19
swe-agent:002729:canonical__operator-823,swe-agent,submitted,30,45,0.6666666666666666,15
swe-agent:002772:devopshq__artifactory-439,swe-agent,submitted (exit_context),48,57,0.8421052631578947,9
swe-agent:002776:devopshq__artifactory-439,swe-agent,submitted,64,79,0.810126582278481,15
swe-agent:002787:devopshq__artifactory-439,swe-agent,submitted (exit_context),52,53,0.9811320754716981,1
swe-agent:002797:devopshq__artifactory-439,swe-agent,early_exit,66,75,0.88,9
swe-agent:002804:devopshq__artifactory-439,swe-agent,submitted (exit_context),42,49,0.8571428571428571,7
swe-agent:002813:devopshq__artifactory-439,swe-agent,submitted (exit_context),54,151,0.3576158940397351,97
swe-agent:002821:devopshq__artifactory-439,swe-agent,submitted (exit_context),56,61,0.9180327868852459,5
swe-agent:002826:devopshq__artifactory-439,swe-agent,submitted (exit_context),40,55,0.7272727272727273,15
swe-agent:002830:devopshq__artifactory-439,swe-agent,submitted (exit_context),28,55,0.509090909090909,27
swe-agent:002834:devopshq__artifactory-439,swe-agent,submitted (exit_context),56,125,0.448,69
swe-agent:002854:geomet__geomet-101,swe-agent,submitted (exit_context),18,111,0.16216216216216217,93
swe-agent:002856:geomet__geomet-101,swe-agent,submitted,20,47,0.425531914893617,27
swe-agent:002861:geomet__geomet-101,swe-agent,submitted (exit_context),20,79,0.25316455696202533,59
swe-agent:002866:geomet__geomet-101,swe-agent,submitted (exit_context),20,59,0.3389830508474576,39
swe-agent:002906:geomet__geomet-101,swe-agent,submitted (exit_context),18,85,0.21176470588235294,67
swe-agent:002945:glue-viz__glue-astronomy-25,swe-agent,exit_context,38,219,0.1735159817351598,181
swe-agent:002952:glue-viz__glue-astronomy-25,swe-agent,exit_context,14,393,0.035623409669211195,379
swe-agent:002964:google__docker-explorer-64,swe-agent,exit_context,12,159,0.07547169811320754,147
swe-agent:002970:google__docker-explorer-64,swe-agent,exit_context,12,15,0.8,3
swe-agent:002971:google__docker-explorer-64,swe-agent,submitted (exit_context),22,59,0.3728813559322034,37
swe-agent:002992:iterative__dvc-2815,swe-agent,submitted (exit_context),80,111,0.7207207207207207,31
swe-agent:002998:iterative__dvc-2815,swe-agent,submitted,50,77,0.6493506493506493,27
swe-agent:003001:iterative__dvc-2815,swe-agent,submitted (exit_context),20,63,0.31746031746031744,43
swe-agent:003012:iterative__dvc-3405,swe-agent,early_exit,24,153,0.1568627450980392,129
swe-agent:003015:iterative__dvc-3405,swe-agent,submitted (exit_context),56,81,0.691358024691358,25
swe-agent:003027:iterative__dvc-3493,swe-agent,submitted (exit_context),58,73,0.7945205479452054,15
swe-agent:003029:iterative__dvc-3493,swe-agent,submitted (exit_context),12,77,0.15584415584415584,65
swe-agent:003031:iterative__dvc-3493,swe-agent,submitted (exit_context),86,91,0.945054945054945,5
swe-agent:003033:iterative__dvc-3493,swe-agent,early_exit,12,41,0.2926829268292683,29
swe-agent:003034:iterative__dvc-3493,swe-agent,submitted,28,31,0.9032258064516129,3
swe-agent:003059:iterative__dvc-7497,swe-agent,early_exit,36,37,0.972972972972973,1
swe-agent:003064:iterative__dvc-7497,swe-agent,submitted,10,145,0.06896551724137931,135
swe-agent:003071:keras-team__keras-nlp-131,swe-agent,submitted (exit_context),44,53,0.8301886792452831,9
swe-agent:003074:keras-team__keras-nlp-131,swe-agent,submitted (exit_context),44,55,0.8,11
swe-agent:003076:keras-team__keras-nlp-131,swe-agent,submitted (exit_context),44,49,0.8979591836734694,5
swe-agent:003087:keras-team__keras-nlp-131,swe-agent,submitted (exit_context),30,73,0.410958904109589,43
swe-agent:003092:keras-team__keras-nlp-131,swe-agent,submitted (exit_context),48,51,0.9411764705882353,3
swe-agent:003093:keras-team__keras-nlp-131,swe-agent,submitted (exit_context),36,47,0.7659574468085106,11
swe-agent:003094:keras-team__keras-nlp-131,swe-agent,submitted (exit_context),42,49,0.8571428571428571,7
swe-agent:003100:keras-team__keras-nlp-131,swe-agent,submitted (exit_context),38,57,0.6666666666666666,19
swe-agent:003111:keras-team__keras-nlp-131,swe-agent,submitted (exit_context),34,47,0.723404255319149,13
swe-agent:003114:lightkurve__lightkurve-1392,swe-agent,submitted,22,31,0.7096774193548387,9
swe-agent:003116:lightkurve__lightkurve-1392,swe-agent,submitted (exit_context),22,43,0.5116279069767442,21
swe-agent:003120:lightkurve__lightkurve-1392,swe-agent,submitted (exit_context),24,37,0.6486486486486487,13
swe-agent:003186:oasis-open__cti-python-stix2-454,swe-agent,submitted (exit_context),44,65,0.676923076923077,21
swe-agent:003192:oasis-open__cti-python-stix2-454,swe-agent,submitted (exit_context),28,45,0.6222222222222222,17
swe-agent:003198:oasis-open__cti-python-stix2-454,swe-agent,submitted (exit_context),68,285,0.23859649122807017,217
swe-agent:003211:oasis-open__cti-python-stix2-454,swe-agent,submitted,28,57,0.49122807017543857,29
swe-agent:003216:oasis-open__cti-python-stix2-454,swe-agent,submitted (exit_context),48,95,0.5052631578947369,47
swe-agent:003220:oasis-open__cti-python-stix2-454,swe-agent,submitted (exit_context),26,93,0.27956989247311825,67
swe-agent:003228:oasis-open__cti-python-stix2-454,swe-agent,submitted (exit_context),44,101,0.43564356435643564,57
swe-agent:003229:oasis-open__cti-python-stix2-454,swe-agent,submitted (exit_context),32,101,0.31683168316831684,69
swe-agent:003241:pimutils__todoman-170,swe-agent,submitted (exit_context),84,133,0.631578947368421,49
swe-agent:003242:pimutils__todoman-170,swe-agent,submitted (exit_context),30,231,0.12987012987012986,201
swe-agent:003247:pior__pyramid_useragent-3,swe-agent,submitted (exit_context),56,83,0.6746987951807228,27
swe-agent:003251:pior__pyramid_useragent-3,swe-agent,submitted,60,65,0.9230769230769231,5
swe-agent:003258:pior__pyramid_useragent-3,swe-agent,submitted,30,49,0.6122448979591837,19
swe-agent:003286:pydantic__pydantic-3975,swe-agent,submitted (exit_context),40,47,0.851063829787234,7
swe-agent:003300:pydantic__pydantic-3975,swe-agent,submitted (exit_context),40,89,0.449438202247191,49
swe-agent:003305:pydantic__pydantic-3975,swe-agent,submitted (exit_context),24,227,0.10572687224669604,203
swe-agent:003312:pydantic__pydantic-3975,swe-agent,submitted (exit_context),30,31,0.967741935483871,1
swe-agent:003318:pydantic__pydantic-3975,swe-agent,submitted (exit_context),66,69,0.9565217391304348,3
swe-agent:003324:pydantic__pydantic-3975,swe-agent,submitted (exit_context),32,57,0.5614035087719298,25
swe-agent:003333:python-control__python-control-834,swe-agent,submitted,20,45,0.4444444444444444,25
swe-agent:003358:python-control__python-control-834,swe-agent,submitted,22,25,0.88,3
swe-agent:003370:radiasoft__pykern-349,swe-agent,submitted,16,23,0.6956521739130435,7
swe-agent:003397:simpeg__simpeg-1334,swe-agent,submitted (exit_context),14,453,0.03090507726269316,439
swe-agent:003399:simpeg__simpeg-1334,swe-agent,submitted (exit_context),72,87,0.8275862068965517,15
swe-agent:003414:singingwolfboy__flask-dance-107,swe-agent,submitted (exit_context),38,95,0.4,57
swe-agent:003433:sqlfluff__sqlfluff-4764,swe-agent,submitted,14,53,0.2641509433962264,39
swe-agent:003437:stitchfix__nodebook-18,swe-agent,submitted (exit_context),24,67,0.3582089552238806,43
swe-agent:003448:tech-teach__marshmallowjson-3,swe-agent,submitted (exit_context),30,187,0.16042780748663102,157
swe-agent:003451:tech-teach__marshmallowjson-3,swe-agent,submitted,10,23,0.43478260869565216,13
swe-agent:003458:tobymao__sqlglot-1841,swe-agent,submitted (exit_context),40,305,0.13114754098360656,265
swe-agent:003460:tobymao__sqlglot-1841,swe-agent,submitted (exit_context),48,57,0.8421052631578947,9
swe-agent:003461:tobymao__sqlglot-1841,swe-agent,submitted (exit_context),46,79,0.5822784810126582,33
swe-agent:003501:ttu__ruuvitag-sensor-41,swe-agent,submitted (exit_context),36,55,0.6545454545454545,19
swe-agent:003508:ttu__ruuvitag-sensor-41,swe-agent,submitted,22,35,0.6285714285714286,13
swe-agent:003528:valohai__valohai-cli-52,swe-agent,exit_context,28,75,0.37333333333333335,47
swe-agent:003537:wireservice__csvkit-800,swe-agent,submitted,18,27,0.6666666666666666,9
swe-agent:003539:wireservice__csvkit-800,swe-agent,submitted,16,31,0.5161290322580645,15
swe-agent:003548:wireservice__csvkit-800,swe-agent,submitted,26,37,0.7027027027027027,11
swe-agent:003556:wireservice__csvkit-800,swe-agent,submitted,20,43,0.46511627906976744,23
swe-agent:003559:wireservice__csvkit-800,swe-agent,submitted,16,35,0.45714285714285713,19
swe-agent:003561:wireservice__csvkit-800,swe-agent,submitted (exit_context),74,75,0.9866666666666667,1
swe-agent:003574:wireservice__csvkit-800,swe-agent,submitted,18,25,0.72,7
swe-agent:003575:wireservice__csvkit-800,swe-agent,submitted,46,47,0.9787234042553191,1
swe-agent:003576:EdinburghGenomics__EGCG-Core-88,swe-agent,exit_context,20,95,0.21052631578947367,75
swe-agent:003577:EdinburghGenomics__EGCG-Core-88,swe-agent,submitted (exit_context),38,79,0.4810126582278481,41
swe-agent:003581:EdinburghGenomics__EGCG-Core-88,swe-agent,exit_context,20,91,0.21978021978021978,71
swe-agent:003582:EdinburghGenomics__EGCG-Core-88,swe-agent,exit_context,12,95,0.12631578947368421,83
swe-agent:003583:EdinburghGenomics__EGCG-Core-88,swe-agent,exit_context,22,97,0.2268041237113402,75
swe-agent:003585:ICB-DCM__pyPESTO-676,swe-agent,submitted (exit_context),46,67,0.6865671641791045,21
swe-agent:003587:ICB-DCM__pyPESTO-676,swe-agent,submitted (exit_context),30,179,0.16759776536312848,149
swe-agent:003642:PyCQA__flake8-bugbear-284,swe-agent,submitted,24,39,0.6153846153846154,15
swe-agent:003645:Textualize__textual-3396,swe-agent,submitted (exit_context),22,61,0.36065573770491804,39
swe-agent:003654:asottile__pyupgrade-313,swe-agent,submitted (exit_context),30,51,0.5882352941176471,21
swe-agent:003655:asottile__pyupgrade-313,swe-agent,submitted (exit_context),40,51,0.7843137254901961,11
swe-agent:003733:datalad__datalad-5749,swe-agent,submitted,32,73,0.4383561643835616,41
swe-agent:003736:datalad__datalad-5749,swe-agent,submitted (exit_context),50,75,0.6666666666666666,25
swe-agent:003737:datalad__datalad-5749,swe-agent,submitted (exit_context),28,65,0.4307692307692308,37
swe-agent:003766:docker__docker-py-1167,swe-agent,submitted (exit_context),86,121,0.7107438016528925,35
swe-agent:003801:geopandas__geopandas-1336,swe-agent,submitted (exit_context),22,61,0.36065573770491804,39
swe-agent:003811:geopandas__geopandas-1336,swe-agent,submitted (exit_context),26,59,0.4406779661016949,33
swe-agent:003825:geopandas__geopandas-1336,swe-agent,submitted (exit_context),38,51,0.7450980392156863,13
swe-agent:003827:geopandas__geopandas-1336,swe-agent,submitted (exit_context),28,99,0.2828282828282828,71
swe-agent:003914:iterative__dvc-6471,swe-agent,submitted (exit_context),24,137,0.17518248175182483,113
swe-agent:003918:iterative__dvc-6471,swe-agent,submitted (exit_context),20,83,0.24096385542168675,63
swe-agent:003926:iterative__dvc-6633,swe-agent,submitted (exit_context),16,73,0.2191780821917808,57
swe-agent:003928:iterative__dvc-6633,swe-agent,submitted,28,43,0.6511627906976745,15
swe-agent:003930:iterative__dvc-6633,swe-agent,submitted (exit_context),122,171,0.7134502923976608,49
swe-agent:003931:iterative__dvc-6633,swe-agent,submitted (exit_context),32,99,0.32323232323232326,67
swe-agent:003934:iterative__dvc-6633,swe-agent,submitted (exit_context),90,171,0.5263157894736842,81
swe-agent:003936:iterative__dvc-6633,swe-agent,submitted (exit_context),84,97,0.865979381443299,13
swe-agent:003939:iterative__dvc-6633,swe-agent,submitted (exit_context),18,145,0.12413793103448276,127
swe-agent:003942:iterative__dvc-6633,swe-agent,early_exit,22,123,0.17886178861788618,101
swe-agent:003945:iterative__dvc-9000,swe-agent,submitted (exit_context),10,135,0.07407407407407407,125
swe-agent:003948:iterative__dvc-9000,swe-agent,exit_context,10,783,0.01277139208173691,773
swe-agent:003949:iterative__dvc-9000,swe-agent,submitted (exit_context),22,73,0.3013698630136986,51
swe-agent:003952:iterative__dvc-9000,swe-agent,submitted,74,85,0.8705882352941177,11
swe-agent:003954:iterative__dvc-9000,swe-agent,submitted (exit_context),64,89,0.7191011235955056,25
swe-agent:003956:iterative__dvc-9000,swe-agent,submitted (exit_context),34,75,0.4533333333333333,41
swe-agent:003958:iterative__dvc-9000,swe-agent,submitted (exit_context),52,133,0.39097744360902253,81
swe-agent:003964:ithaka__apiron-8,swe-agent,submitted,68,83,0.8192771084337349,15
swe-agent:003972:ithaka__apiron-8,swe-agent,submitted,28,37,0.7567567567567568,9
swe-agent:003975:ithaka__apiron-8,swe-agent,submitted,24,55,0.43636363636363634,31
swe-agent:003976:ithaka__apiron-8,swe-agent,submitted,36,57,0.631578947368421,21
swe-agent:003985:ithaka__apiron-8,swe-agent,submitted,54,103,0.5242718446601942,49
swe-agent:003987:ithaka__apiron-8,swe-agent,exit_context,24,33,0.7272727272727273,9
swe-agent:004012:jbradberry__universe-31,swe-agent,exit_context,28,253,0.11067193675889328,225
swe-agent:004016:jbradberry__universe-31,swe-agent,submitted,76,131,0.5801526717557252,55
swe-agent:004079:lbl-srg__BuildingsPy-249,swe-agent,exit_format,20,47,0.425531914893617,27
swe-agent:004086:lbl-srg__BuildingsPy-249,swe-agent,submitted,30,49,0.6122448979591837,19
swe-agent:004087:lbl-srg__BuildingsPy-249,swe-agent,submitted,36,45,0.8,9
swe-agent:004093:lbl-srg__BuildingsPy-249,swe-agent,submitted,46,47,0.9787234042553191,1
swe-agent:004132:lucidsushi__gs_pip_install-132,swe-agent,submitted,16,37,0.43243243243243246,21
swe-agent:004191:matthewwardrop__formulaic-166,swe-agent,submitted,48,59,0.8135593220338984,11
swe-agent:004197:matthewwardrop__formulaic-166,swe-agent,submitted (exit_context),28,47,0.5957446808510638,19
swe-agent:004198:matthewwardrop__formulaic-166,swe-agent,submitted (exit_context),56,225,0.24888888888888888,169
swe-agent:004205:matthewwardrop__formulaic-166,swe-agent,submitted (exit_context),48,59,0.8135593220338984,11
swe-agent:004213:mido__mido-474,swe-agent,submitted,18,63,0.2857142857142857,45
swe-agent:004224:mido__mido-474,swe-agent,submitted (exit_context),40,79,0.5063291139240507,39
swe-agent:004231:mps-gmbh__hl7-parser-24,swe-agent,submitted (exit_context),38,123,0.3089430894308943,85
swe-agent:004232:mps-gmbh__hl7-parser-24,swe-agent,submitted (exit_context),72,79,0.9113924050632911,7
swe-agent:004233:mps-gmbh__hl7-parser-24,swe-agent,submitted (exit_context),52,59,0.8813559322033898,7
swe-agent:004238:networkx__networkx-4125,swe-agent,submitted (exit_context),22,29,0.7586206896551724,7
swe-agent:004246:networkx__networkx-4125,swe-agent,submitted (exit_context),26,59,0.4406779661016949,33
swe-agent:004248:networkx__networkx-4125,swe-agent,submitted (exit_context),26,51,0.5098039215686274,25
swe-agent:004250:omaciel__fauxfactory-103,swe-agent,submitted,16,37,0.43243243243243246,21
swe-agent:004267:palantir__python-language-server-275,swe-agent,submitted (exit_context),20,45,0.4444444444444444,25
swe-agent:004283:palantir__python-language-server-754,swe-agent,submitted (exit_context),78,273,0.2857142857142857,195
swe-agent:004305:protolambda__remerkleable-2,swe-agent,submitted (exit_context),58,59,0.9830508474576272,1
swe-agent:004342:protolambda__remerkleable-2,swe-agent,submitted,40,69,0.5797101449275363,29
swe-agent:004344:pydantic__pydantic-2262,swe-agent,submitted,18,27,0.6666666666666666,9
swe-agent:004346:pydantic__pydantic-2262,swe-agent,submitted (exit_context),40,101,0.39603960396039606,61
swe-agent:004348:pydantic__pydantic-2262,swe-agent,submitted,46,105,0.4380952380952381,59
swe-agent:004353:pydantic__pydantic-2262,swe-agent,submitted (exit_context),32,59,0.5423728813559322,27
swe-agent:004355:pydantic__pydantic-2262,swe-agent,submitted (exit_context),54,71,0.7605633802816901,17
swe-agent:004356:pydantic__pydantic-2262,swe-agent,submitted (exit_context),34,35,0.9714285714285714,1
swe-agent:004357:pydantic__pydantic-2262,swe-agent,submitted (exit_context),50,79,0.6329113924050633,29
swe-agent:004366:pydantic__pydantic-2366,swe-agent,submitted,18,41,0.43902439024390244,23
swe-agent:004369:pydantic__pydantic-2366,swe-agent,early_exit,32,197,0.16243654822335024,165
